"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/25/2021","AQS","060370016","3","23","ug/m3 SC","21","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/26/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/27/2021","AQS","060370016","3","37","ug/m3 SC","34","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/28/2021","AQS","060370016","3","44","ug/m3 SC","41","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/29/2021","AQS","060370016","3","36","ug/m3 SC","33","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"06/30/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/01/2021","AQS","060370016","3","36","ug/m3 SC","33","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/02/2021","AQS","060370016","3","35","ug/m3 SC","32","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/03/2021","AQS","060370016","3","34","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/04/2021","AQS","060370016","3","52","ug/m3 SC","48","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/05/2021","AQS","060370016","3","121","ug/m3 SC","84","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/06/2021","AQS","060370016","3","36","ug/m3 SC","33","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/07/2021","AQS","060370016","3","43","ug/m3 SC","40","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/08/2021","AQS","060370016","3","42","ug/m3 SC","39","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/09/2021","AQS","060370016","3","43","ug/m3 SC","40","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/10/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/11/2021","AQS","060370016","3","31","ug/m3 SC","29","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/12/2021","AQS","060370016","3","37","ug/m3 SC","34","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/13/2021","AQS","060370016","3","41","ug/m3 SC","38","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/14/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/15/2021","AQS","060370016","3","29","ug/m3 SC","27","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/16/2021","AQS","060370016","3","29","ug/m3 SC","27","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/17/2021","AQS","060370016","3","27","ug/m3 SC","25","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/18/2021","AQS","060370016","3","26","ug/m3 SC","24","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/19/2021","AQS","060370016","3","29","ug/m3 SC","27","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/20/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/21/2021","AQS","060370016","3","43","ug/m3 SC","40","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/22/2021","AQS","060370016","3","42","ug/m3 SC","39","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/23/2021","AQS","060370016","3","42","ug/m3 SC","39","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/24/2021","AQS","060370016","3","41","ug/m3 SC","38","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/25/2021","AQS","060370016","3","27","ug/m3 SC","25","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/26/2021","AQS","060370016","3","30","ug/m3 SC","28","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/27/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/28/2021","AQS","060370016","3","24","ug/m3 SC","22","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/29/2021","AQS","060370016","3","29","ug/m3 SC","27","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/30/2021","AQS","060370016","3","36","ug/m3 SC","33","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"07/31/2021","AQS","060370016","3","28","ug/m3 SC","26","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/01/2021","AQS","060370016","3","24","ug/m3 SC","22","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/02/2021","AQS","060370016","3","29","ug/m3 SC","27","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/03/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/04/2021","AQS","060370016","3","45","ug/m3 SC","42","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/05/2021","AQS","060370016","3","50","ug/m3 SC","46","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/06/2021","AQS","060370016","3","39","ug/m3 SC","36","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/07/2021","AQS","060370016","3","35","ug/m3 SC","32","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/08/2021","AQS","060370016","3","31","ug/m3 SC","29","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/09/2021","AQS","060370016","3","29","ug/m3 SC","27","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/10/2021","AQS","060370016","3","34","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/11/2021","AQS","060370016","3","32","ug/m3 SC","30","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/12/2021","AQS","060370016","3","28","ug/m3 SC","26","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/13/2021","AQS","060370016","3","20","ug/m3 SC","19","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/14/2021","AQS","060370016","3","31","ug/m3 SC","29","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/15/2021","AQS","060370016","3","32","ug/m3 SC","30","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/16/2021","AQS","060370016","3","37","ug/m3 SC","34","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/17/2021","AQS","060370016","3","32","ug/m3 SC","30","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/18/2021","AQS","060370016","3","18","ug/m3 SC","17","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/19/2021","AQS","060370016","3","17","ug/m3 SC","16","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/20/2021","AQS","060370016","3","23","ug/m3 SC","21","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/21/2021","AQS","060370016","3","20","ug/m3 SC","19","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/22/2021","AQS","060370016","3","25","ug/m3 SC","23","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/23/2021","AQS","060370016","3","32","ug/m3 SC","30","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/24/2021","AQS","060370016","3","38","ug/m3 SC","35","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/25/2021","AQS","060370016","3","43","ug/m3 SC","40","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/26/2021","AQS","060370016","3","40","ug/m3 SC","37","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/27/2021","AQS","060370016","3","39","ug/m3 SC","36","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/28/2021","AQS","060370016","3","44","ug/m3 SC","41","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/29/2021","AQS","060370016","3","36","ug/m3 SC","33","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/30/2021","AQS","060370016","3","46","ug/m3 SC","43","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"08/31/2021","AQS","060370016","3","47","ug/m3 SC","44","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/01/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/02/2021","AQS","060370016","3","36","ug/m3 SC","33","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/03/2021","AQS","060370016","3","39","ug/m3 SC","36","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/04/2021","AQS","060370016","3","26","ug/m3 SC","24","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/05/2021","AQS","060370016","3","21","ug/m3 SC","19","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/06/2021","AQS","060370016","3","37","ug/m3 SC","34","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/07/2021","AQS","060370016","3","42","ug/m3 SC","39","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/08/2021","AQS","060370016","3","47","ug/m3 SC","44","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/09/2021","AQS","060370016","3","46","ug/m3 SC","43","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/10/2021","AQS","060370016","3","34","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/11/2021","AQS","060370016","3","23","ug/m3 SC","21","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/12/2021","AQS","060370016","3","21","ug/m3 SC","19","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/13/2021","AQS","060370016","3","30","ug/m3 SC","28","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/14/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/15/2021","AQS","060370016","3","40","ug/m3 SC","37","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/16/2021","AQS","060370016","3","39","ug/m3 SC","36","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/17/2021","AQS","060370016","3","36","ug/m3 SC","33","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/18/2021","AQS","060370016","3","28","ug/m3 SC","26","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/19/2021","AQS","060370016","3","28","ug/m3 SC","26","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/20/2021","AQS","060370016","3","41","ug/m3 SC","38","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/21/2021","AQS","060370016","3","36","ug/m3 SC","33","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/22/2021","AQS","060370016","3","31","ug/m3 SC","29","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/23/2021","AQS","060370016","3","39","ug/m3 SC","36","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/24/2021","AQS","060370016","3","45","ug/m3 SC","42","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/25/2021","AQS","060370016","3","35","ug/m3 SC","32","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/26/2021","AQS","060370016","3","31","ug/m3 SC","29","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/27/2021","AQS","060370016","3","30","ug/m3 SC","28","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/28/2021","AQS","060370016","3","25","ug/m3 SC","23","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/29/2021","AQS","060370016","3","33","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"09/30/2021","AQS","060370016","3","25","ug/m3 SC","23","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/01/2021","AQS","060370016","3","19","ug/m3 SC","18","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/02/2021","AQS","060370016","3","20","ug/m3 SC","19","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/03/2021","AQS","060370016","3","16","ug/m3 SC","15","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/04/2021","AQS","060370016","3","34","ug/m3 SC","31","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/05/2021","AQS","060370016","3","16","ug/m3 SC","15","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/06/2021","AQS","060370016","3","30","ug/m3 SC","28","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/07/2021","AQS","060370016","3","22","ug/m3 SC","20","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/08/2021","AQS","060370016","3","13","ug/m3 SC","12","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/09/2021","AQS","060370016","3","20","ug/m3 SC","19","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/10/2021","AQS","060370016","3","16","ug/m3 SC","15","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/11/2021","AQS","060370016","3","113","ug/m3 SC","80","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/12/2021","AQS","060370016","3","31","ug/m3 SC","29","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/13/2021","AQS","060370016","3","23","ug/m3 SC","21","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/14/2021","AQS","060370016","3","27","ug/m3 SC","25","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/15/2021","AQS","060370016","3","21","ug/m3 SC","19","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/16/2021","AQS","060370016","3","17","ug/m3 SC","16","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/17/2021","AQS","060370016","3","23","ug/m3 SC","21","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/18/2021","AQS","060370016","3","15","ug/m3 SC","14","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/19/2021","AQS","060370016","3","17","ug/m3 SC","16","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/20/2021","AQS","060370016","3","25","ug/m3 SC","23","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/21/2021","AQS","060370016","3","32","ug/m3 SC","30","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/22/2021","AQS","060370016","3","30","ug/m3 SC","28","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/23/2021","AQS","060370016","3","14","ug/m3 SC","13","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/24/2021","AQS","060370016","3","14","ug/m3 SC","13","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/25/2021","AQS","060370016","3","14","ug/m3 SC","13","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/26/2021","AQS","060370016","3","15","ug/m3 SC","14","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"10/27/2021","AQS","060370016","3","12","ug/m3 SC","11","Glendora","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
